Date,Open,Close,Volume
2024-09-11,507.01,511.83,10782532
2024-09-10,508.16,504.79,9899022
2024-09-09,506.16,504.79,11047828
2024-09-06,521.88,500.27,14744521
2024-09-05,511.72,516.86,8640888
2024-09-04,506.07,512.74,8255543
2024-09-03,519.64,511.76,12459113
2024-08-30,521.35,521.31,9157541
2024-08-29,519.05,518.22,8317424
2024-08-28,517.675,516.78,9106077
2024-08-27,518.98,519.1,6282720
2024-08-26,527.6,521.12,9584002
2024-08-23,536.92,528.0,11323936
2024-08-22,537.0,531.93,15708292
2024-08-21,527.15,535.16,13423292
2024-08-20,528.35,526.73,7944391
2024-08-19,526.87,529.28,9879713
2024-08-16,531.9,527.42,14776684
2024-08-15,531.79,537.33,13482141
2024-08-14,528.06,526.76,11444189
2024-08-13,520.01,528.54,13743839
2024-08-12,516.86,515.95,9767422
2024-08-09,507.71,517.77,13696640
2024-08-08,497.5,509.63,16156843
2024-08-07,503.13,488.92,20105307
2024-08-06,479.0,494.09,20954959
2024-08-05,451.345,475.73,21396191
2024-08-02,489.0,488.14,24044658
2024-08-01,521.0,497.74,43083082
2024-07-31,471.02,474.83,24285777
2024-07-30,467.0,463.19,11390439
2024-07-29,469.88,465.71,11339630
2024-07-26,464.195,465.7,14222388
2024-07-25,463.26,453.41,18240489
2024-07-24,472.305,461.27,17649738
2024-07-23,489.84,488.69,9455527
2024-07-22,486.575,487.4,12023088
2024-07-19,476.06,476.79,15149416
2024-07-18,475.0,475.85,19267160
2024-07-17,479.17,461.99,28076595
2024-07-16,501.5,489.79,14075833
2024-07-15,498.63,496.16,12539163
2024-07-12,497.755,498.87,19750544
2024-07-11,530.89,512.7,16458253
2024-07-10,530.79,534.69,10983276
2024-07-09,533.75,530.0,8769088
2024-07-08,542.35,529.32,14917495
2024-07-05,511.6,539.91,21354093
2024-07-03,506.37,509.96,6005615
2024-07-02,500.76,509.5,7739479
2024-07-01,504.95,504.68,10328150
2024-06-28,517.15,504.22,15855137
2024-06-27,514.25,519.56,10121199
2024-06-26,506.645,513.12,8882337
2024-06-25,497.05,510.6,12109769
2024-06-24,499.2,498.91,13525278
2024-06-21,503.45,494.78,23130732
2024-06-20,502.0,501.7,11801182
2024-06-18,504.56,499.49,13060425
2024-06-17,501.67,506.63,11266601
2024-06-14,502.65,504.16,10243347
2024-06-13,505.71,504.1,9954621
2024-06-12,513.99,508.84,11983227
2024-06-11,500.16,507.47,9673715
2024-06-10,493.86,502.6,11236919
2024-06-07,495.91,492.96,9380745
2024-06-06,492.98,493.76,10667339
2024-06-05,484.45,495.06,15690484
2024-06-04,477.0,476.99,7088718
2024-06-03,470.86,477.49,11279390
2024-05-31,465.8,466.83,16919805
2024-05-30,471.67,467.05,10735226
2024-05-29,474.66,474.36,9226218
2024-05-28,476.575,479.92,10175770
2024-05-24,467.62,478.22,12024254
2024-05-23,472.88,465.78,11747913
2024-05-22,467.87,467.78,10078611
2024-05-21,467.12,464.63,11742189
2024-05-20,469.95,468.84,11745080
2024-05-17,470.83,471.91,10807289
2024-05-16,475.0,473.23,16608179
2024-05-15,474.98,481.54,13100470
2024-05-14,463.37,471.85,10478553
2024-05-13,472.75,468.01,14668798
2024-05-10,477.09,476.2,10749999
2024-05-09,470.0,475.42,9437651
2024-05-08,463.5,472.6,11683929
2024-05-07,466.29,468.24,13406816
2024-05-06,455.58,465.68,15094627
2024-05-03,445.93,451.96,16489057
2024-05-02,438.84,441.68,15221322
2024-05-01,428.6,439.19,20344947
2024-04-30,431.05,430.17,18429496
2024-04-29,439.56,432.62,21502646
2024-04-26,441.46,443.29,32691443
2024-04-25,421.4,441.38,82890741
2024-04-24,508.06,493.5,37772677
2024-04-23,491.25,496.1,15079196
2024-04-22,489.715,481.73,17271125
2024-04-19,502.8,481.07,25215364
2024-04-18,499.82,501.8,14808670
2024-04-17,503.1,494.17,12193743
2024-04-16,498.11,499.76,9847925
2024-04-15,516.72,500.23,13512893
2024-04-12,517.75,511.9,11984535
2024-04-11,521.11,523.16,10369469
2024-04-10,509.29,519.83,11418491
2024-04-09,522.23,516.9,10644177
2024-04-08,529.28,519.25,13126009
2024-04-05,516.855,527.34,19178665
2024-04-04,516.42,510.92,26207031
2024-04-03,498.93,506.74,12001199
2024-04-02,485.1,497.37,10989041
2024-04-01,487.2,491.35,9013459
2024-03-28,492.84,485.58,15212764
2024-03-27,499.3,493.86,9989676
2024-03-26,505.13,495.89,11205382
2024-03-25,505.79,503.02,8380617
2024-03-22,507.0,509.58,8120593
2024-03-21,514.71,507.76,9712549
2024-03-20,499.5,505.52,11711100
2024-03-19,488.17,496.24,10903092
2024-03-18,491.91,496.98,11755251
2024-03-15,489.01,484.1,29153576
2024-03-14,500.255,491.83,12571134
2024-03-13,495.39,495.57,11937907
2024-03-12,493.26,499.75,15362157
2024-03-11,497.01,483.59,19982445
2024-03-08,514.19,505.95,18597059
2024-03-07,503.28,512.19,18586437
2024-03-06,497.63,496.09,11757925
2024-03-05,495.0,490.22,15325299
2024-03-04,503.0,498.19,12324141
2024-03-01,492.11,502.3,15884882
2024-02-29,488.44,490.13,17732045
2024-02-28,485.0,484.02,12715486
2024-02-27,479.975,487.05,10809595
2024-02-26,483.47,481.74,12101415
2024-02-23,488.05,484.03,18374286
2024-02-22,480.24,486.13,21625805
2024-02-21,466.5,468.03,12977050
2024-02-20,469.715,471.75,18015523
2024-02-16,478.11,473.32,23324620
2024-02-15,475.28,484.03,24212326
2024-02-14,467.93,473.28,16858401
2024-02-13,456.87,460.12,20916602
2024-02-12,468.19,468.9,19381963
2024-02-09,472.95,468.11,18413137
2024-02-08,468.32,470.0,18815097
2024-02-07,458.0,469.59,23065994
2024-02-06,464.0,454.72,21655214
2024-02-05,469.88,459.41,40832376
2024-02-02,459.6,474.99,84707646
2024-02-01,393.94,394.78,29727051
2024-01-31,389.0,390.14,20180817
2024-01-30,403.59,400.06,18614727
2024-01-29,394.985,401.02,18742433
2024-01-26,394.35,394.14,13159290
2024-01-25,390.17,393.18,15091080
2024-01-24,390.0,390.7,15698460
2024-01-23,384.615,385.2,15506096
2024-01-22,387.95,381.78,17680454
2024-01-19,379.0,383.45,21670806
2024-01-18,371.49,376.13,16354332
2024-01-17,366.3,368.37,12724779
2024-01-16,373.65,367.46,15306885
2024-01-12,370.155,374.49,19310046
2024-01-11,372.13,369.67,17205385
2024-01-10,360.17,370.47,22117206
2024-01-09,356.4,357.43,13463871
2024-01-08,354.7,358.66,13890222
2024-01-05,346.99,351.95,13919573
2024-01-04,344.5,347.12,12099895
2024-01-03,344.98,344.47,15451133
2024-01-02,351.32,346.29,19042152
2023-12-29,358.99,353.96,14987092
2023-12-28,359.7,358.32,11798807
2023-12-27,356.07,357.83,12708318
2023-12-26,354.99,354.83,9898614
2023-12-22,355.58,353.39,11772779
2023-12-21,352.98,354.09,15289556
2023-12-20,348.65,349.28,16369850
2023-12-19,345.58,350.36,17661395
2023-12-18,337.48,344.62,18993852
2023-12-15,331.99,334.92,31776852
2023-12-14,333.85,333.17,19607335
2023-12-13,333.93,334.74,16353321
2023-12-12,324.6,334.22,18485461
2023-12-11,329.4,325.28,25802462
2023-12-08,323.09,332.75,14087351
2023-12-07,317.77,326.59,15905079
2023-12-06,321.93,317.45,11264491
2023-12-05,318.98,318.29,16952128
2023-12-04,317.29,320.02,19037080
2023-12-01,325.48,324.82,15276375
2023-11-30,331.89,327.15,23146387
2023-11-29,339.69,332.2,16024497
2023-11-28,333.4,338.99,12637245
2023-11-27,336.18,334.7,15684454
2023-11-24,340.13,338.23,5467488
2023-11-22,339.21,341.49,10715177
2023-11-21,338.33,336.98,12027863
2023-11-20,334.89,339.97,16976129
2023-11-17,330.26,335.04,14519213
2023-11-16,329.37,334.19,18932572
2023-11-15,337.93,332.71,14531180
2023-11-14,334.54,336.31,17179403
2023-11-13,326.2,329.19,16908948
2023-11-10,319.94,328.77,19116921
2023-11-09,319.418,320.55,16103071
2023-11-08,318.14,319.78,13609704
2023-11-07,317.06,318.82,14055614
2023-11-06,315.98,315.8,12887699
2023-11-03,312.55,314.6,16764315
2023-11-02,317.3,310.87,21631820
2023-11-01,301.85,311.85,20434580
2023-10-31,303.31,301.27,19434168
2023-10-30,299.09,302.66,28435053
2023-10-27,294.48,296.73,29596256
2023-10-26,295.0,288.35,66684141
2023-10-25,310.0,299.53,42192474
2023-10-24,316.78,312.55,19525488
2023-10-23,309.5,314.01,17796785
2023-10-20,314.14,308.65,22312275
2023-10-19,319.875,312.81,18709160
2023-10-18,321.39,316.97,16851003
2023-10-17,318.18,324.0,16387799
2023-10-16,318.64,321.15,16536114
2023-10-13,323.53,314.69,21360790
2023-10-12,328.0,324.16,20530518
2023-10-11,323.005,327.82,22036297
2023-10-10,319.12,321.84,19037973
2023-10-09,312.5,318.36,22503662
2023-10-06,301.44,315.43,21803856
2023-10-05,304.625,304.79,19129957
2023-10-04,298.725,305.58,16880484
2023-10-03,304.26,300.94,17362250
2023-10-02,302.74,306.82,16265571
2023-09-29,307.38,300.21,25373695
2023-09-28,298.935,303.96,22167075
2023-09-27,300.45,297.74,36429835
2023-09-26,297.66,298.96,19417161
2023-09-25,295.64,300.83,18987014
2023-09-22,299.3,299.08,25369592
2023-09-21,295.7,295.73,21319582
2023-09-20,305.05,299.67,19379515
2023-09-19,302.48,305.07,15931618
2023-09-18,298.19,302.55,14234158
2023-09-15,311.61,300.31,28131140
2023-09-14,306.74,311.72,19343102
2023-09-13,302.36,305.06,13210915
2023-09-12,306.33,301.66,13480400
2023-09-11,301.41,307.56,19489330
2023-09-08,299.22,297.89,17572203
2023-09-07,298.0,298.67,33748737
2023-09-06,301.71,299.17,15418092
2023-09-05,297.02,300.15,14955989
2023-09-01,299.37,296.38,12842257
2023-08-31,295.8,295.89,17229865
2023-08-30,297.17,295.1,17717024
2023-08-29,288.585,297.99,20844522
2023-08-28,288.0,290.26,14239285
2023-08-25,286.13,285.5,23701443
2023-08-24,298.5,286.75,18360882
2023-08-23,288.5,294.24,18287001
2023-08-22,292.55,287.6,12999913
2023-08-21,283.45,289.9,20181475
2023-08-18,279.03,283.25,35347925
2023-08-17,293.05,285.09,23950089
2023-08-16,300.195,294.29,18547741
2023-08-15,306.14,301.95,11623613
2023-08-14,300.98,306.19,15641921
2023-08-11,302.57,301.64,14046250
2023-08-10,307.94,305.74,14358897
2023-08-09,312.88,305.21,19955783
2023-08-08,314.4,312.64,15183532
2023-08-07,313.23,316.56,16236504
2023-08-04,314.96,310.73,17612762
2023-08-03,309.93,313.19,15215422
2023-08-02,318.0,314.31,20461094
2023-08-01,317.535,322.71,22889870
2023-07-31,323.69,318.6,25799603
2023-07-28,316.875,325.48,39220270
2023-07-27,325.12,311.71,64229173
2023-07-26,301.19,298.57,47256930
2023-07-25,295.19,294.47,19585584
2023-07-24,295.78,291.61,24949405
2023-07-21,304.57,294.26,42139259
2023-07-20,313.5,302.52,23836876
2023-07-19,313.03,316.01,21763688
2023-07-18,310.875,312.05,20764580
2023-07-17,307.54,310.62,25323126
2023-07-14,311.79,308.87,23054108
2023-07-13,313.62,313.41,30280972
2023-07-12,301.745,309.34,36677127
2023-07-11,293.9,298.29,27585918
2023-07-10,295.55,294.1,37058306
2023-07-07,292.18,290.53,25585975
2023-07-06,295.885,291.99,47733829
2023-07-05,287.65,294.37,33865457
2023-07-03,286.7,286.02,8629269
2023-06-30,284.76,286.98,19694872
2023-06-29,284.5,281.53,15395690
2023-06-28,284.82,285.29,16722117
2023-06-27,282.01,287.05,26108260
2023-06-26,288.7,278.47,24232651
2023-06-23,281.51,288.73,51092038
2023-06-22,279.08,284.88,17563061
2023-06-21,283.53,281.64,20556170
2023-06-20,278.73,284.33,20701589
2023-06-16,284.75,281.0,43127731
2023-06-15,272.3,281.83,25973455
2023-06-14,271.89,273.35,19175066
2023-06-13,274.88,271.32,16164024
2023-06-12,267.17,271.05,15471702
2023-06-09,262.48,264.95,16949794
2023-06-08,260.62,264.58,20899359
2023-06-07,271.67,263.6,26163627
2023-06-06,270.14,271.12,19419010
2023-06-05,270.3,271.39,20742946
2023-06-02,272.66,272.61,19416930
2023-06-01,265.9,272.61,25609508
2023-05-31,260.0,264.72,25361238
2023-05-30,265.25,262.52,23816483
2023-05-26,252.93,262.04,25768663
2023-05-25,253.4,252.69,22371435
2023-05-24,245.28,249.21,17724338
2023-05-23,246.81,246.74,17748115
2023-05-22,245.41,248.32,27738479
2023-05-19,247.47,245.64,21733581
2023-05-18,241.3,246.85,22943297
2023-05-17,238.45,242.485,21193080
2023-05-16,235.79,238.82,18163772
2023-05-15,236.92,238.86,20653229
2023-05-12,236.74,233.81,16161447
2023-05-11,233.05,235.79,20448991
2023-05-10,236.17,233.08,19119007
2023-05-09,231.46,233.37,16865587
2023-05-08,231.415,233.27,16400526
2023-05-05,232.24,232.78,27000480
2023-05-04,236.06,233.52,17889391
2023-05-03,239.47,237.03,34463859
2023-05-02,243.18,239.24,24350149
2023-05-01,238.615,243.18,29143912
2023-04-28,239.01,240.32,39554036
2023-04-27,239.89,238.56,71196531
2023-04-26,212.5,209.4,35185227
2023-04-25,210.815,207.55,19198175
2023-04-24,213.675,212.79,15750920
2023-04-21,210.21,212.89,17717166
2023-04-20,213.48,213.07,16475443
2023-04-19,213.472,215.7,15898078
2023-04-18,219.91,217.89,12280984
2023-04-17,219.79,218.86,15411724
2023-04-14,217.88,221.49,21591207
2023-04-13,215.73,220.35,23310357
2023-04-12,214.835,214.0,18972172
2023-04-11,215.48,213.85,16710101
2023-04-10,214.71,214.75,16106074
2023-04-06,209.25,216.1,26104411
2023-04-05,214.15,211.48,19396630
2023-04-04,213.39,214.72,21026367
2023-04-03,208.84,213.07,17924613
2023-03-31,207.24,211.94,25440273
2023-03-30,203.38,207.84,22608303
2023-03-29,203.56,205.35,18851137
2023-03-28,200.15,200.68,19127295
2023-03-27,204.81,202.84,18527184
2023-03-24,205.18,206.01,27733042
2023-03-23,202.84,204.28,27389669
2023-03-22,202.5,199.81,28477759
2023-03-21,203.2,202.16,31826952
2023-03-20,198.48,197.81,25186315
2023-03-17,200.56,195.61,50141098
2023-03-16,198.26,204.93,50819659
2023-03-15,192.95,197.75,42123552
2023-03-14,187.58,194.02,41642627
2023-03-13,177.96,180.9,24727969
2023-03-10,181.01,179.51,25665032
2023-03-09,186.35,181.69,26582750
2023-03-08,182.87,184.97,19432405
2023-03-07,189.0,184.51,36701495
2023-03-06,188.0,184.9,33209394
2023-03-03,178.92,185.25,45877692
2023-03-02,172.38,174.53,17360708
2023-03-01,174.59,173.42,30998380
2023-02-28,171.9,174.94,46051117
2023-02-27,171.875,169.54,19277002
2023-02-24,168.64,170.39,19791334
2023-02-23,172.0,172.04,20017779
2023-02-22,171.07,171.12,22433158
2023-02-21,174.31,172.08,34592582
2023-02-17,170.22,172.88,24171260
2023-02-16,172.75,172.44,25827473
2023-02-15,176.415,177.16,25337966
2023-02-14,177.16,179.48,24034631
2023-02-13,178.215,179.43,31463223
2023-02-10,176.3534,174.15,33433567
2023-02-09,186.13,177.92,37118811
2023-02-08,190.0,183.43,36139074
2023-02-07,185.575,191.62,47080662
2023-02-06,186.53,186.06,42483811
2023-02-03,183.465,186.53,76809701
2023-02-02,183.38,188.77,150475687
2023-02-01,148.03,153.12,55661017
2023-01-31,147.95,148.97,29842109
2023-01-30,149.405,147.06,28040100
2023-01-27,148.237,151.74,35771865
2023-01-26,144.4,147.3,25482084
2023-01-25,141.22,141.5,26622021
2023-01-24,141.69,143.14,21970190
2023-01-23,139.29,143.27,27470093
2023-01-20,135.89,139.37,28688630
2023-01-19,132.49,136.15,28625232
2023-01-18,135.81,133.02,20215486
2023-01-17,136.176,135.36,21147587
2023-01-13,134.97,136.98,22423839
2023-01-12,133.44,136.71,30757732
2023-01-11,130.96,132.89,25423046
2023-01-10,127.27,132.99,28684431
2023-01-09,131.16,129.47,26649145
2023-01-06,128.97,130.02,27584498
2023-01-05,126.125,126.94,25447099
2023-01-04,127.38,127.37,32397094
2023-01-03,122.82,124.74,35528531
2022-12-30,118.16,120.34,19583825
2022-12-29,116.4,120.26,22366192
2022-12-28,116.25,115.62,19612473
2022-12-27,117.93,116.88,21392311
2022-12-23,116.03,118.04,17796625
2022-12-22,117.2,117.12,23618121
2022-12-21,116.7,119.76,20392799
2022-12-20,113.26,117.09,28742501
2022-12-19,116.83,114.48,29769875
2022-12-16,120.23,119.43,67064001
2022-12-15,118.33,116.15,34530970
2022-12-14,119.39,121.59,36922037
2022-12-13,122.13,120.15,44701054
2022-12-12,115.18,114.71,24747064
2022-12-09,115.3,115.9,26033353
2022-12-08,116.39,115.33,30619418
2022-12-07,113.76,113.93,29461137
2022-12-06,119.91,114.12,43689183
2022-12-05,121.75,122.43,35474884
2022-12-02,117.83,123.49,39950464
2022-12-01,119.198,120.44,36551374
2022-11-30,109.505,118.1,43348557
2022-11-29,109.54,109.46,23899238
2022-11-28,110.78,108.78,23332816
2022-11-25,111.3,111.41,12007566
2022-11-23,111.72,112.24,21343083
2022-11-22,109.86,111.44,29028963
2022-11-21,111.52,109.86,24351074
2022-11-18,113.8,112.05,33357707
2022-11-17,110.41,111.45,35093822
2022-11-16,114.5,113.23,33287773
2022-11-15,116.07,117.08,50670499
2022-11-14,110.99,114.22,53394974
2022-11-11,109.23,113.02,59961742
2022-11-10,107.12,111.87,80670961
2022-11-09,101.72,101.47,107677284
2022-11-08,95.92,96.47,52088320
2022-11-07,94.78,96.72,81987295
2022-11-04,90.35,90.79,55638061
2022-11-03,90.08,88.91,60664012
2022-11-02,94.205,90.54,71821058
2022-11-01,94.33,95.2,110189617
2022-10-31,98.22,93.16,121361444
2022-10-28,99.58,99.2,95928306
2022-10-27,97.975,97.94,232316571
2022-10-26,131.68,129.82,89294679
2022-10-25,130.875,137.51,38433219
2022-10-24,127.25,129.72,63563447
2022-10-21,126.31,130.01,46348647
2022-10-20,132.93,131.53,26356276
2022-10-19,132.89,133.23,30691047
2022-10-18,137.085,132.8,25444979
2022-10-17,130.3,134.04,29612245
2022-10-14,131.0,126.76,23559407
2022-10-13,123.53,130.29,34325715
2022-10-12,128.32,127.5,34605245
2022-10-11,131.62,128.54,38481403
2022-10-10,133.55,133.79,24023982
2022-10-07,136.76,133.45,33214773
2022-10-06,137.715,139.07,36231056
2022-10-05,138.24,138.98,27979348
2022-10-04,140.49,140.28,34670729
2022-10-03,137.14,138.61,27723063
2022-09-30,136.05,135.68,33166393
2022-09-29,139.36,136.41,38985414
2022-09-28,134.62,141.61,32658478
2022-09-27,137.92,134.4,30826471
2022-09-26,140.12,136.37,30497021
2022-09-23,141.42,140.41,31710685
2022-09-22,141.55,142.82,34162531
2022-09-21,146.39,142.12,38338614
2022-09-20,145.775,146.09,23217350
2022-09-19,145.235,148.02,22169477
2022-09-16,148.05,146.29,40122824
2022-09-15,149.8,149.55,34606348
2022-09-14,153.33,151.47,43064195
2022-09-13,161.54,153.13,44444061
2022-09-12,167.39,168.96,23220405
2022-09-09,163.248,169.15,22129802
2022-09-08,158.71,162.06,22530785
2022-09-07,157.76,160.39,16831182
2022-09-06,160.1,158.54,19282598
2022-09-02,167.45,160.32,22634191
2022-09-01,163.58,165.36,30145683
2022-08-31,167.07,162.93,40952975
2022-08-30,160.355,157.16,19567948
2022-08-29,160.655,159.17,19771863
2022-08-26,168.48,161.78,24023633
2022-08-25,165.18,168.78,15550514
2022-08-24,160.6,163.26,20891481
2022-08-23,162.48,161.11,18111777
2022-08-22,165.49,163.05,19499711
2022-08-19,170.2,167.96,26240799
2022-08-18,174.34,174.66,18844451
2022-08-17,176.76,174.85,20118133
2022-08-16,179.44,179.47,21156710
2022-08-15,178.96,180.89,15878671
2022-08-12,180.81,180.5,21274046
2022-08-11,179.71,177.49,24079062
2022-08-10,175.99,178.34,30262132
2022-08-09,168.95,168.53,18655056
2022-08-08,168.0,170.25,27299113
2022-08-05,166.99,167.11,25832701
2022-08-04,168.295,170.57,23938212
2022-08-03,162.69,168.8,31717527
2022-08-02,158.31,160.19,27374516
2022-08-01,157.25,159.93,40596702
2022-07-29,157.69,159.1,42065395
2022-07-28,161.06,160.72,73214326
2022-07-27,162.59,169.58,43846557
2022-07-26,165.94,159.15,28468424
2022-07-25,169.0,166.65,26166326
2022-07-22,173.07,169.27,42583916
2022-07-21,180.63,183.17,27195815
2022-07-20,177.485,183.09,24784274
2022-07-19,170.37,175.78,25933679
2022-07-18,166.75,167.23,23574337
2022-07-15,160.54,164.7,23342807
2022-07-14,161.22,158.05,23765168
2022-07-13,160.16,163.49,16555138
2022-07-12,164.8,163.27,16639659
2022-07-11,167.065,162.88,21905133
2022-07-08,169.98,170.88,19249243
2022-07-07,169.45,172.19,24083368
2022-07-06,168.2,169.77,23085921
2022-07-05,158.14,168.19,28664799
2022-07-01,160.31,160.03,31423933
2022-06-30,162.15,161.25,35250605
2022-06-29,163.57,163.94,28595236
2022-06-28,169.9,160.68,27788725
2022-06-27,171.32,169.49,29174559
2022-06-24,161.725,170.16,68736009
2022-06-23,156.27,158.75,40499198
2022-06-22,158.38,155.85,47596820
2022-06-21,165.93,157.05,50724899
2022-06-17,161.68,163.74,31374215
2022-06-16,163.72,160.87,26944143
2022-06-15,167.2,169.35,30008251
2022-06-14,166.03,163.73,27244274
2022-06-13,170.59,164.26,31749304
2022-06-10,183.04,175.57,27478354
2022-06-09,194.28,184.0,23501579
2022-06-08,194.67,196.64,22267154
2022-06-07,191.93,195.65,18828687
2022-06-06,193.99,194.25,30574242
2022-06-03,195.98,190.78,19464993
2022-06-02,188.45,198.86,31951582
2022-06-01,196.51,188.64,36623495
2022-05-31,194.885,193.64,26131103
2022-05-27,191.36,195.13,22562727
2022-05-26,182.878,191.63,23056455
2022-05-25,180.4,183.83,28030194
2022-05-24,180.55,181.28,50406273
2022-05-23,195.19,196.23,25059161
2022-05-20,194.97,193.54,31465570
2022-05-19,191.2,191.29,24446938
2022-05-18,200.0,192.24,23959966
2022-05-17,202.115,202.62,24872729
2022-05-16,197.05,200.04,27112595
2022-05-13,192.58,198.62,24549844
2022-05-12,187.055,191.24,38262226
2022-05-11,196.325,188.74,31153383
2022-05-10,199.51,197.65,34452491
2022-05-09,199.84,196.21,36303200
2022-05-06,207.34,203.77,34747158
2022-05-05,218.74,208.28,41129192
2022-05-04,210.65,223.41,41197345
2022-05-03,210.45,212.03,41556267
2022-05-02,201.165,211.13,49915289
2022-04-29,204.46,200.47,49193434
2022-04-28,202.92,205.73,100890551
2022-04-27,174.43,174.95,71062886
2022-04-26,186.63,180.95,30872853
2022-04-25,182.73,186.99,29281060
2022-04-22,190.37,184.11,36426769
2022-04-21,201.6,188.07,49954078
2022-04-20,213.605,200.42,42859593
2022-04-19,210.52,217.31,20089871
2022-04-18,210.0,210.77,16580792
