Date,Open,Close,Volume
2022-06-22,2211.13,2229.75,1538707
2022-06-21,2178.59,2230.88,2370790
2022-06-17,2120.67,2142.87,2568826
2022-06-16,2144.42,2120.67,2584248
2022-06-15,2170.9,2195.29,1984909
2022-06-14,2130.7,2134.31,1685313
2022-06-13,2135.73,2127.85,2362596
2022-06-10,2248.9,2223.23,2074092
2022-06-09,2326.55,2296.71,1289898
2022-06-08,2335.23,2343.88,1305387
2022-06-07,2309.61,2342.99,1579523
2022-06-06,2334.09,2336.41,1677077
2022-06-03,2321.25,2290.82,1306773
2022-06-02,2280.0,2352.45,1899614
2022-06-01,2297.1,2277.84,1830276
2022-05-31,2254.93,2275.24,2500613
2022-05-27,2189.66,2246.33,1895706
2022-05-26,2113.54,2155.85,1897361
2022-05-25,2099.71,2116.1,2012867
2022-05-24,2115.44,2119.4,3838989
2022-05-23,2191.75,2229.76,1859247
2022-05-20,2239.02,2178.16,2448148
2022-05-19,2228.63,2207.68,1707220
2022-05-18,2300.0,2237.99,1756299
2022-05-17,2336.81,2329.46,1152658
2022-05-16,2299.11,2288.9,1299522
2022-05-13,2290.66,2321.01,1751924
2022-05-12,2227.55,2256.88,2691809
2022-05-11,2264.73,2272.05,1876737
2022-05-10,2310.15,2287.9,1995019
2022-05-09,2265.0,2250.22,2040143
2022-05-06,2303.69,2314.93,1985479
2022-05-05,2404.08,2330.11,2292029
2022-05-04,2340.63,2445.22,2487859
2022-05-03,2328.61,2346.68,1248368
2022-05-02,2268.1,2331.66,1776651
2022-04-29,2334.69,2282.19,2133800
2022-04-28,2328.3,2370.45,2444232
2022-04-27,2289.385,2285.89,4591029
2022-04-26,2445.89,2373.0,3351262
2022-04-25,2382.02,2461.48,2306413
2022-04-22,2500.0,2392.71,2844186
2022-04-21,2585.0,2496.29,1822258
2022-04-20,2617.84,2560.8,1573067
2022-04-19,2553.83,2600.18,1324488
2022-04-18,2540.0,2553.53,1040433
2022-04-14,2609.59,2534.6,1579899
2022-04-13,2560.0,2597.88,1396362
2022-04-12,2632.0,2554.29,1635535
2022-04-11,2636.47,2576.47,1844153
2022-04-08,2711.67,2665.75,1257140
2022-04-07,2720.2,2717.77,1311680
2022-04-06,2775.0,2730.96,1623424
2022-04-05,2857.38,2811.82,1045707
2022-04-04,2807.17,2859.43,1298542
2022-04-01,2790.0,2803.01,1297072
2022-03-31,2841.06,2781.35,1876236
2022-03-30,2849.2,2838.77,994238
2022-03-29,2852.95,2850.11,1715851
2022-03-28,2818.01,2829.11,1752463
2022-03-25,2838.32,2833.46,1204457
2022-03-24,2784.0,2831.44,1319828
2022-03-23,2774.05,2765.51,1257670
2022-03-22,2722.03,2797.36,1739455
2022-03-21,2723.27,2722.03,1327701
2022-03-18,2668.49,2722.51,2203619
2022-03-17,2662.98,2676.78,1413196
2022-03-16,2614.66,2665.61,1778849
2022-03-15,2539.52,2583.96,1545976
2022-03-14,2605.0,2519.02,1940563
2022-03-11,2669.77,2597.41,1576322
2022-03-10,2625.32,2648.59,1355070
2022-03-09,2625.0,2668.4,1851270
2022-03-08,2525.0,2542.09,2021355
2022-03-07,2629.76,2527.57,2255647
2022-03-04,2658.55,2638.13,1522532
2022-03-03,2720.2,2677.99,1230162
2022-03-02,2692.56,2691.43,1175990
2022-03-01,2697.57,2681.23,1324768
2022-02-28,2661.0,2701.14,1943221
2022-02-25,2671.04,2689.19,1820299
2022-02-24,2499.065,2653.82,2722754
2022-02-23,2632.97,2551.76,1639301
2022-02-22,2596.7618,2596.27,2223099
2022-02-18,2669.34,2608.06,2280972
2022-02-17,2724.86,2650.78,1947475
2022-02-16,2732.93,2754.76,1251065
2022-02-15,2751.41,2732.17,1335563
2022-02-14,2665.13,2710.52,1715054
2022-02-11,2772.0,2685.65,1997917
2022-02-10,2794.07,2772.4,1966533
2022-02-09,2819.27,2831.84,2007194
2022-02-08,2780.53,2787.98,2714180
2022-02-07,2885.0,2784.02,2748665
2022-02-04,2868.8927,2865.86,2899911
2022-02-03,2914.11,2861.8,3575861
2022-02-02,3025.0,2960.0,6159961
2022-02-01,2751.89,2752.88,3432182
2022-01-31,2683.2399,2706.07,1999300
2022-01-28,2593.18,2667.02,1718074
2022-01-27,2626.08,2580.1,1600939
